agents,kmax,percent,ratio,profit,distance
3,12,80,0.70,290,970622.20
3,13,80,0.70,5,60971.98
3,13,80,0.70,20,61631.66
3,13,80,0.70,35,87551.34
3,13,80,0.70,50,161149.38
3,13,80,0.70,65,171127.18
3,13,80,0.70,80,191877.90
3,13,80,0.70,95,219801.58
3,13,80,0.70,110,236549.97
3,13,80,0.70,125,303789.38
3,13,80,0.70,140,372797.10
3,13,80,0.70,155,373394.51
3,13,80,0.70,170,388531.13
3,13,80,0.70,185,405125.32
3,13,80,0.70,200,432192.34
3,13,80,0.70,215,566180.77
3,13,80,0.70,230,711904.70
3,13,80,0.70,245,728435.42
3,13,80,0.70,260,757182.32
3,13,80,0.70,275,852145.60
3,13,80,0.70,290,970622.20
3,14,80,0.70,5,60971.98
3,14,80,0.70,20,61631.66
3,14,80,0.70,35,87551.34
3,14,80,0.70,50,161149.38
3,14,80,0.70,65,171127.18
3,14,80,0.70,80,191877.90
3,14,80,0.70,95,219801.58
3,14,80,0.70,110,236549.97
3,14,80,0.70,125,303789.38
3,14,80,0.70,140,372797.10
3,14,80,0.70,155,373394.51
3,14,80,0.70,170,388531.13
3,14,80,0.70,185,405125.32
3,14,80,0.70,200,432192.34
3,14,80,0.70,215,566180.77
3,14,80,0.70,230,711904.70
3,14,80,0.70,245,728435.42
3,14,80,0.70,260,757182.32
3,14,80,0.70,275,852145.60
3,14,80,0.70,290,970622.20
3,15,80,0.70,5,60971.98
3,15,80,0.70,20,61631.66
3,15,80,0.70,35,87551.34
3,15,80,0.70,50,161149.38
3,15,80,0.70,65,171127.18
3,15,80,0.70,80,191877.90
3,15,80,0.70,95,219801.58
3,15,80,0.70,110,236549.97
3,15,80,0.70,125,303789.38
3,15,80,0.70,140,372797.10
3,15,80,0.70,155,373394.51
3,15,80,0.70,170,388531.13
3,15,80,0.70,185,405125.32
3,15,80,0.70,200,432192.34
3,15,80,0.70,215,566180.77
3,15,80,0.70,230,711904.70
3,15,80,0.70,245,728435.42
3,15,80,0.70,260,757182.32
3,15,80,0.70,275,852145.60
3,15,80,0.70,290,970622.20
3,16,80,0.70,5,60971.98
3,16,80,0.70,20,61631.66
3,16,80,0.70,35,87551.34
3,16,80,0.70,50,161149.38
3,16,80,0.70,65,171127.18
3,16,80,0.70,80,191877.90
3,16,80,0.70,95,219801.58
3,16,80,0.70,110,236549.97
3,16,80,0.70,125,303789.38
3,16,80,0.70,140,372797.10
3,16,80,0.70,155,373394.51
3,16,80,0.70,170,388531.13
3,16,80,0.70,185,405125.32
3,16,80,0.70,200,432192.34
3,16,80,0.70,215,566180.77
3,16,80,0.70,230,711904.70
3,16,80,0.70,245,728435.42
3,16,80,0.70,260,757182.32
3,16,80,0.70,275,852145.60
3,16,80,0.70,290,970622.20
3,17,80,0.70,5,60971.98
3,17,80,0.70,20,61631.66
3,17,80,0.70,35,87551.34
3,17,80,0.70,50,161149.38
3,17,80,0.70,65,171127.18
3,17,80,0.70,80,191877.90
3,17,80,0.70,95,219801.58
3,17,80,0.70,110,236549.97
3,17,80,0.70,125,303789.38
3,17,80,0.70,140,372797.10
3,17,80,0.70,155,373394.51
3,17,80,0.70,170,388531.13
3,17,80,0.70,185,405125.32
3,17,80,0.70,200,432192.34
3,17,80,0.70,215,566180.77
3,17,80,0.70,230,711904.70
3,17,80,0.70,245,728435.42
3,17,80,0.70,260,757182.32
3,17,80,0.70,275,852145.60
3,17,80,0.70,290,970622.20
3,18,80,0.70,5,60971.98
3,18,80,0.70,20,61631.66
3,18,80,0.70,35,87551.34
3,18,80,0.70,50,161149.38
3,18,80,0.70,65,171127.18
3,18,80,0.70,80,191877.90
3,18,80,0.70,95,219801.58
3,18,80,0.70,110,236549.97
3,18,80,0.70,125,303789.38
3,18,80,0.70,140,372797.10
3,18,80,0.70,155,373394.51
3,18,80,0.70,170,388531.13
3,18,80,0.70,185,405125.32
3,18,80,0.70,200,432192.34
3,18,80,0.70,215,566180.77
3,18,80,0.70,230,711904.70
3,18,80,0.70,245,728435.42
3,18,80,0.70,260,757182.32
3,18,80,0.70,275,852145.60
3,18,80,0.70,290,970622.20
3,19,80,0.70,5,60971.98
3,19,80,0.70,20,61631.66
3,19,80,0.70,35,87551.34
3,19,80,0.70,50,161149.38
3,19,80,0.70,65,171127.18
3,19,80,0.70,80,191877.90
3,19,80,0.70,95,219801.58
3,19,80,0.70,110,236549.97
3,19,80,0.70,125,303789.38
3,19,80,0.70,140,372797.10
3,19,80,0.70,155,373394.51
3,19,80,0.70,170,388531.13
3,19,80,0.70,185,405125.32
3,19,80,0.70,200,432192.34
3,19,80,0.70,215,566180.77
3,19,80,0.70,230,711904.70
3,19,80,0.70,245,728435.42
3,19,80,0.70,260,757182.32
3,19,80,0.70,275,852145.60
3,19,80,0.70,290,970622.20
3,20,80,0.70,5,60971.98
3,20,80,0.70,20,61631.66
3,20,80,0.70,35,87551.34
3,20,80,0.70,50,161149.38
3,20,80,0.70,65,171127.18
3,20,80,0.70,80,191877.90
3,20,80,0.70,95,219801.58
3,20,80,0.70,110,236549.97
3,20,80,0.70,125,303789.38
3,20,80,0.70,140,372797.10
3,20,80,0.70,155,373394.51
3,20,80,0.70,170,388531.13
3,20,80,0.70,185,405125.32
3,20,80,0.70,200,432192.34
3,20,80,0.70,215,566180.77
3,20,80,0.70,230,711904.70
3,20,80,0.70,245,728435.42
3,20,80,0.70,260,757182.32
3,20,80,0.70,275,852145.60
3,20,80,0.70,290,970622.20
3,21,80,0.70,5,60971.98
3,21,80,0.70,20,61631.66
3,21,80,0.70,35,87551.34
3,21,80,0.70,50,161149.38
3,21,80,0.70,65,171127.18
3,21,80,0.70,80,191877.90
3,21,80,0.70,95,219801.58
3,21,80,0.70,110,236549.97
3,21,80,0.70,125,303789.38
3,21,80,0.70,140,372797.10
3,21,80,0.70,155,373394.51
3,21,80,0.70,170,388531.13
3,21,80,0.70,185,405125.32
3,21,80,0.70,200,432192.34
3,21,80,0.70,215,566180.77
3,21,80,0.70,230,711904.70
3,21,80,0.70,245,728435.42
3,21,80,0.70,260,757182.32
3,21,80,0.70,275,852145.60
3,21,80,0.70,290,970622.20
3,22,80,0.70,5,60971.98
3,22,80,0.70,20,61631.66
3,22,80,0.70,35,87551.34
3,22,80,0.70,50,161149.38
3,22,80,0.70,65,171127.18
3,22,80,0.70,80,191877.90
3,22,80,0.70,95,219801.58
3,22,80,0.70,110,236549.97
3,22,80,0.70,125,303789.38
3,22,80,0.70,140,372797.10
3,22,80,0.70,155,373394.51
3,22,80,0.70,170,388531.13
3,22,80,0.70,185,405125.32
3,22,80,0.70,200,432192.34
3,22,80,0.70,215,566180.77
3,22,80,0.70,230,711904.70
3,22,80,0.70,245,728435.42
3,22,80,0.70,260,757182.32
3,22,80,0.70,275,852145.60
3,22,80,0.70,290,970622.20
3,23,80,0.70,5,60971.98
3,23,80,0.70,20,61631.66
3,23,80,0.70,35,87551.34
3,23,80,0.70,50,161149.38
3,23,80,0.70,65,171127.18
3,23,80,0.70,80,191877.90
3,23,80,0.70,95,219801.58
3,23,80,0.70,110,236549.97
3,23,80,0.70,125,303789.38
3,23,80,0.70,140,372797.10
3,23,80,0.70,155,373394.51
3,23,80,0.70,170,388531.13
3,23,80,0.70,185,405125.32
3,23,80,0.70,200,432192.34
3,23,80,0.70,215,566180.77
3,23,80,0.70,230,711904.70
3,23,80,0.70,245,728435.42
3,23,80,0.70,260,757182.32
3,23,80,0.70,275,852145.60
3,23,80,0.70,290,970622.20
3,24,80,0.70,5,60971.98
3,24,80,0.70,20,61631.66
3,24,80,0.70,35,87551.34
3,24,80,0.70,50,161149.38
3,24,80,0.70,65,171127.18
3,24,80,0.70,80,191877.90
3,24,80,0.70,95,219801.58
3,24,80,0.70,110,236549.97
3,24,80,0.70,125,303789.38
3,24,80,0.70,140,372797.10
3,24,80,0.70,155,373394.51
3,24,80,0.70,170,388531.13
3,24,80,0.70,185,405125.32
3,24,80,0.70,200,432192.34
3,24,80,0.70,215,566180.77
3,24,80,0.70,230,711904.70
3,24,80,0.70,245,728435.42
3,24,80,0.70,260,757182.32
3,24,80,0.70,275,852145.60
3,24,80,0.70,290,970622.20
3,25,80,0.70,5,60971.98
3,25,80,0.70,20,61631.66
3,25,80,0.70,35,87551.34
3,25,80,0.70,50,161149.38
3,25,80,0.70,65,171127.18
3,25,80,0.70,80,191877.90
3,25,80,0.70,95,219801.58
3,25,80,0.70,110,236549.97
3,25,80,0.70,125,303789.38
3,25,80,0.70,140,372797.10
3,25,80,0.70,155,373394.51
3,25,80,0.70,170,388531.13
3,25,80,0.70,185,405125.32
3,25,80,0.70,200,432192.34
3,25,80,0.70,215,566180.77
3,25,80,0.70,230,711904.70
3,25,80,0.70,245,728435.42
3,25,80,0.70,260,757182.32
3,25,80,0.70,275,852145.60
3,25,80,0.70,290,970622.20
3,26,80,0.70,5,60971.98
3,26,80,0.70,20,61631.66
3,26,80,0.70,35,87551.34
3,26,80,0.70,50,161149.38
3,26,80,0.70,65,171127.18
3,26,80,0.70,80,191877.90
3,26,80,0.70,95,219801.58
3,26,80,0.70,110,236549.97
3,26,80,0.70,125,303789.38
3,26,80,0.70,140,372797.10
3,26,80,0.70,155,373394.51
3,26,80,0.70,170,388531.13
3,26,80,0.70,185,405125.32
3,26,80,0.70,200,432192.34
3,26,80,0.70,215,566180.77
3,26,80,0.70,230,711904.70
3,26,80,0.70,245,728435.42
3,26,80,0.70,260,757182.32
3,26,80,0.70,275,852145.60
3,26,80,0.70,290,970622.20
3,27,80,0.70,5,60971.98
3,27,80,0.70,20,61631.66
3,27,80,0.70,35,87551.34
3,27,80,0.70,50,161149.38
3,27,80,0.70,65,171127.18
3,27,80,0.70,80,191877.90
3,27,80,0.70,95,219801.58
3,27,80,0.70,110,236549.97
3,27,80,0.70,125,303789.38
3,27,80,0.70,140,372797.10
3,27,80,0.70,155,373394.51
3,27,80,0.70,170,388531.13
3,27,80,0.70,185,405125.32
3,27,80,0.70,200,432192.34
3,27,80,0.70,215,566180.77
3,27,80,0.70,230,711904.70
3,27,80,0.70,245,728435.42
3,27,80,0.70,260,757182.32
3,27,80,0.70,275,852145.60
3,27,80,0.70,290,970622.20
3,28,80,0.70,5,60971.98
3,28,80,0.70,20,61631.66
3,28,80,0.70,35,87551.34
3,28,80,0.70,50,161149.38
3,28,80,0.70,65,171127.18
3,28,80,0.70,80,191877.90
3,28,80,0.70,95,219801.58
3,28,80,0.70,110,236549.97
3,28,80,0.70,125,303789.38
3,28,80,0.70,140,372797.10
3,28,80,0.70,155,373394.51
3,28,80,0.70,170,388531.13
3,28,80,0.70,185,405125.32
3,28,80,0.70,200,432192.34
3,28,80,0.70,215,566180.77
3,28,80,0.70,230,711904.70
3,28,80,0.70,245,728435.42
3,28,80,0.70,260,757182.32
3,28,80,0.70,275,852145.60
3,28,80,0.70,290,970622.20
3,29,80,0.70,5,60971.98
3,29,80,0.70,20,61631.66
3,29,80,0.70,35,87551.34
3,29,80,0.70,50,161149.38
3,29,80,0.70,65,171127.18
3,29,80,0.70,80,191877.90
3,29,80,0.70,95,219801.58
3,29,80,0.70,110,236549.97
3,29,80,0.70,125,303789.38
3,29,80,0.70,140,372797.10
3,29,80,0.70,155,373394.51
3,29,80,0.70,170,388531.13
3,29,80,0.70,185,405125.32
3,29,80,0.70,200,432192.34
3,29,80,0.70,215,566180.77
3,29,80,0.70,230,711904.70
3,29,80,0.70,245,728435.42
3,29,80,0.70,260,757182.32
3,29,80,0.70,275,852145.60
3,29,80,0.70,290,970622.20
5,1,80,0.70,5,60971.98
5,1,80,0.70,20,61631.66
5,1,80,0.70,35,87594.89
5,1,80,0.70,50,165094.70
5,1,80,0.70,65,171296.65
5,1,80,0.70,80,196093.17
5,1,80,0.70,95,226669.39
5,1,80,0.70,110,247205.15
5,1,80,0.70,125,330512.73
5,1,80,0.70,140,397093.27
5,1,80,0.70,155,403378.93
5,1,80,0.70,170,476715.24
5,1,80,0.70,185,547621.75
5,1,80,0.70,200,582158.53
5,1,80,0.70,215,829231.03
5,1,80,0.70,230,892249.09
5,1,80,0.70,245,905715.01
5,1,80,0.70,260,1054888.83
5,1,80,0.70,275,1199845.77
5,1,80,0.70,290,1315741.94
5,2,80,0.70,5,60971.98
5,2,80,0.70,20,61631.66
5,2,80,0.70,35,87594.89
5,2,80,0.70,50,165094.70
5,2,80,0.70,65,171296.65
5,2,80,0.70,80,196093.17
5,2,80,0.70,95,226669.39
5,2,80,0.70,110,247205.15
5,2,80,0.70,125,330475.97
5,2,80,0.70,140,397093.27
5,2,80,0.70,155,403378.93
5,2,80,0.70,170,476370.90
5,2,80,0.70,185,545373.92
5,2,80,0.70,200,578518.37
5,2,80,0.70,215,810617.47
5,2,80,0.70,230,878290.03
5,2,80,0.70,245,897216.99
5,2,80,0.70,260,1018048.26
5,2,80,0.70,275,1164709.90
5,2,80,0.70,290,1276672.87
5,3,80,0.70,5,60971.98
5,3,80,0.70,20,61631.66
5,3,80,0.70,35,87594.89
5,3,80,0.70,50,165094.70
5,3,80,0.70,65,171296.65
5,3,80,0.70,80,196093.17
5,3,80,0.70,95,226669.39
5,3,80,0.70,110,247205.15
5,3,80,0.70,125,330475.97
5,3,80,0.70,140,397093.27
5,3,80,0.70,155,403378.93
5,3,80,0.70,170,476139.11
5,3,80,0.70,185,544459.76
5,3,80,0.70,200,577279.31
5,3,80,0.70,215,809487.00
5,3,80,0.70,230,876379.91
5,3,80,0.70,245,893657.96
5,3,80,0.70,260,1011162.85
5,3,80,0.70,275,1158650.76
5,3,80,0.70,290,1272470.95
5,4,80,0.70,5,60971.98
5,4,80,0.70,20,61631.66
5,4,80,0.70,35,87594.89
5,4,80,0.70,50,165094.70
5,4,80,0.70,65,171296.65
5,4,80,0.70,80,196093.17
5,4,80,0.70,95,226669.39
5,4,80,0.70,110,247205.15
5,4,80,0.70,125,330475.97
5,4,80,0.70,140,397093.27
5,4,80,0.70,155,403378.93
5,4,80,0.70,170,476095.90
5,4,80,0.70,185,544416.55
5,4,80,0.70,200,573158.25
5,4,80,0.70,215,806084.46
5,4,80,0.70,230,875948.10
5,4,80,0.70,245,893188.82
5,4,80,0.70,260,1010597.64
5,4,80,0.70,275,1158160.48
5,4,80,0.70,290,1272095.19
5,5,80,0.70,5,60971.98
5,5,80,0.70,20,61631.66
5,5,80,0.70,35,87594.89
5,5,80,0.70,50,165094.70
5,5,80,0.70,65,171296.65
5,5,80,0.70,80,196093.17
5,5,80,0.70,95,226669.39
5,5,80,0.70,110,247205.15
5,5,80,0.70,125,330475.97
5,5,80,0.70,140,397093.27
5,5,80,0.70,155,403378.93
5,5,80,0.70,170,475909.32
5,5,80,0.70,185,544229.96
5,5,80,0.70,200,572958.10
5,5,80,0.70,215,806084.46
5,5,80,0.70,230,875949.03
5,5,80,0.70,245,893189.75
5,5,80,0.70,260,1010321.64
5,5,80,0.70,275,1158160.48
5,5,80,0.70,290,1272095.19
5,6,80,0.70,5,60971.98
5,6,80,0.70,20,61631.66
5,6,80,0.70,35,87594.89
5,6,80,0.70,50,165094.70
5,6,80,0.70,65,171296.65
5,6,80,0.70,80,196093.17
5,6,80,0.70,95,226669.39
5,6,80,0.70,110,247205.15
5,6,80,0.70,125,330475.97
5,6,80,0.70,140,397093.27
5,6,80,0.70,155,403378.93
5,6,80,0.70,170,475909.32
5,6,80,0.70,185,544229.96
5,6,80,0.70,200,572958.10
5,6,80,0.70,215,806084.46
5,6,80,0.70,230,875949.03
5,6,80,0.70,245,893189.75
5,6,80,0.70,260,1010228.51
5,6,80,0.70,275,1158160.48
5,6,80,0.70,290,1272095.19
5,7,80,0.70,5,60971.98
5,7,80,0.70,20,61631.66
5,7,80,0.70,35,87594.89
5,7,80,0.70,50,165094.70
5,7,80,0.70,65,171296.65
5,7,80,0.70,80,196093.17
5,7,80,0.70,95,226669.39
5,7,80,0.70,110,247205.15
5,7,80,0.70,125,330475.97
5,7,80,0.70,140,397093.27
5,7,80,0.70,155,403378.93
5,7,80,0.70,170,475909.32
5,7,80,0.70,185,544229.96
5,7,80,0.70,200,572958.10
5,7,80,0.70,215,806084.46
5,7,80,0.70,230,875949.03
5,7,80,0.70,245,893189.75
5,7,80,0.70,260,1010173.64
5,7,80,0.70,275,1158160.48
5,7,80,0.70,290,1272095.19
5,8,80,0.70,5,60971.98
5,8,80,0.70,20,61631.66
5,8,80,0.70,35,87594.89
5,8,80,0.70,50,165094.70
5,8,80,0.70,65,171296.65
5,8,80,0.70,80,196093.17
5,8,80,0.70,95,226669.39
5,8,80,0.70,110,247205.15
5,8,80,0.70,125,330475.97
5,8,80,0.70,140,397093.27
5,8,80,0.70,155,403378.93
5,8,80,0.70,170,475909.32
5,8,80,0.70,185,544229.96
5,8,80,0.70,200,572958.10
5,8,80,0.70,215,806084.46
5,8,80,0.70,230,875949.03
5,8,80,0.70,245,893189.75
5,8,80,0.70,260,1010173.64
5,8,80,0.70,275,1158160.48
5,8,80,0.70,290,1272095.19
5,9,80,0.70,5,60971.98
5,9,80,0.70,20,61631.66
5,9,80,0.70,35,87594.89
5,9,80,0.70,50,165094.70
5,9,80,0.70,65,171296.65
5,9,80,0.70,80,196093.17
5,9,80,0.70,95,226669.39
5,9,80,0.70,110,247205.15
5,9,80,0.70,125,330475.97
5,9,80,0.70,140,397093.27
5,9,80,0.70,155,403378.93
5,9,80,0.70,170,475909.32
5,9,80,0.70,185,544229.96
5,9,80,0.70,200,572958.10
5,9,80,0.70,215,806084.46
5,9,80,0.70,230,875949.03
5,9,80,0.70,245,893189.75
5,9,80,0.70,260,1010173.64
5,9,80,0.70,275,1158160.48
5,9,80,0.70,290,1272095.19
5,10,80,0.70,5,60971.98
5,10,80,0.70,20,61631.66
5,10,80,0.70,35,87594.89
5,10,80,0.70,50,165094.70
5,10,80,0.70,65,171296.65
5,10,80,0.70,80,196093.17
5,10,80,0.70,95,226669.39
5,10,80,0.70,110,247205.15
5,10,80,0.70,125,330475.97
5,10,80,0.70,140,397093.27
5,10,80,0.70,155,403378.93
5,10,80,0.70,170,475909.32
5,10,80,0.70,185,544229.96
5,10,80,0.70,200,572958.10
5,10,80,0.70,215,806084.46
5,10,80,0.70,230,875949.03
5,10,80,0.70,245,893189.75
5,10,80,0.70,260,1010173.64
5,10,80,0.70,275,1158160.48
5,10,80,0.70,290,1272095.19
5,11,80,0.70,5,60971.98
5,11,80,0.70,20,61631.66
5,11,80,0.70,35,87594.89
5,11,80,0.70,50,165094.70
5,11,80,0.70,65,171296.65
5,11,80,0.70,80,196093.17
5,11,80,0.70,95,226669.39
5,11,80,0.70,110,247205.15
5,11,80,0.70,125,330475.97
5,11,80,0.70,140,397093.27
5,11,80,0.70,155,403378.93
5,11,80,0.70,170,475909.32
5,11,80,0.70,185,544229.96
5,11,80,0.70,200,572958.10
5,11,80,0.70,215,806084.46
5,11,80,0.70,230,875949.03
5,11,80,0.70,245,893189.75
5,11,80,0.70,260,1010173.64
5,11,80,0.70,275,1158160.48
5,11,80,0.70,290,1272095.19
5,12,80,0.70,5,60971.98
5,12,80,0.70,20,61631.66
5,12,80,0.70,35,87594.89
5,12,80,0.70,50,165094.70
5,12,80,0.70,65,171296.65
5,12,80,0.70,80,196093.17
5,12,80,0.70,95,226669.39
5,12,80,0.70,110,247205.15
5,12,80,0.70,125,330475.97
5,12,80,0.70,140,397093.27
5,12,80,0.70,155,403378.93
5,12,80,0.70,170,475909.32
5,12,80,0.70,185,544229.96
5,12,80,0.70,200,572958.10
5,12,80,0.70,215,806084.46
5,12,80,0.70,230,875949.03
5,12,80,0.70,245,893189.75
5,12,80,0.70,260,1010173.64
5,12,80,0.70,275,1158160.48
5,12,80,0.70,290,1272095.19
5,13,80,0.70,5,60971.98
5,13,80,0.70,20,61631.66
5,13,80,0.70,35,87594.89
5,13,80,0.70,50,165094.70
5,13,80,0.70,65,171296.65
5,13,80,0.70,80,196093.17
5,13,80,0.70,95,226669.39
5,13,80,0.70,110,247205.15
5,13,80,0.70,125,330475.97
5,13,80,0.70,140,397093.27
5,13,80,0.70,155,403378.93
5,13,80,0.70,170,475909.32
5,13,80,0.70,185,544229.96
5,13,80,0.70,200,572958.10
5,13,80,0.70,215,806084.46
5,13,80,0.70,230,875949.03
5,13,80,0.70,245,893189.75
5,13,80,0.70,260,1010173.64
5,13,80,0.70,275,1158160.48
5,13,80,0.70,290,1272095.19
5,14,80,0.70,5,60971.98
5,14,80,0.70,20,61631.66
5,14,80,0.70,35,87594.89
5,14,80,0.70,50,165094.70
5,14,80,0.70,65,171296.65
5,14,80,0.70,80,196093.17
5,14,80,0.70,95,226669.39
5,14,80,0.70,110,247205.15
5,14,80,0.70,125,330475.97
5,14,80,0.70,140,397093.27
5,14,80,0.70,155,403378.93
5,14,80,0.70,170,475909.32
5,14,80,0.70,185,544229.96
5,14,80,0.70,200,572958.10
5,14,80,0.70,215,806084.46
5,14,80,0.70,230,875949.03
5,14,80,0.70,245,893189.75
5,14,80,0.70,260,1010173.64
5,14,80,0.70,275,1158160.48
5,14,80,0.70,290,1272095.19
5,15,80,0.70,5,60971.98
5,15,80,0.70,20,61631.66
5,15,80,0.70,35,87594.89
5,15,80,0.70,50,165094.70
5,15,80,0.70,65,171296.65
5,15,80,0.70,80,196093.17
5,15,80,0.70,95,226669.39
5,15,80,0.70,110,247205.15
5,15,80,0.70,125,330475.97
5,15,80,0.70,140,397093.27
5,15,80,0.70,155,403378.93
5,15,80,0.70,170,475909.32
5,15,80,0.70,185,544229.96
5,15,80,0.70,200,572958.10
5,15,80,0.70,215,806084.46
5,15,80,0.70,230,875949.03
5,15,80,0.70,245,893189.75
5,15,80,0.70,260,1010173.64
5,15,80,0.70,275,1158160.48
5,15,80,0.70,290,1272095.19
5,16,80,0.70,5,60971.98
5,16,80,0.70,20,61631.66
5,16,80,0.70,35,87594.89
5,16,80,0.70,50,165094.70
5,16,80,0.70,65,171296.65
5,16,80,0.70,80,196093.17
5,16,80,0.70,95,226669.39
5,16,80,0.70,110,247205.15
5,16,80,0.70,125,330475.97
5,16,80,0.70,140,397093.27
5,16,80,0.70,155,403378.93
5,16,80,0.70,170,475909.32
5,16,80,0.70,185,544229.96
5,16,80,0.70,200,572958.10
5,16,80,0.70,215,806084.46
5,16,80,0.70,230,875949.03
5,16,80,0.70,245,893189.75
5,16,80,0.70,260,1010173.64
5,16,80,0.70,275,1158160.48
5,16,80,0.70,290,1272095.19
5,17,80,0.70,5,60971.98
5,17,80,0.70,20,61631.66
5,17,80,0.70,35,87594.89
5,17,80,0.70,50,165094.70
5,17,80,0.70,65,171296.65
5,17,80,0.70,80,196093.17
5,17,80,0.70,95,226669.39
5,17,80,0.70,110,247205.15
5,17,80,0.70,125,330475.97
5,17,80,0.70,140,397093.27
5,17,80,0.70,155,403378.93
5,17,80,0.70,170,475909.32
5,17,80,0.70,185,544229.96
5,17,80,0.70,200,572958.10
5,17,80,0.70,215,806084.46
5,17,80,0.70,230,875949.03
5,17,80,0.70,245,893189.75
5,17,80,0.70,260,1010173.64
5,17,80,0.70,275,1158160.48
5,17,80,0.70,290,1272095.19
5,18,80,0.70,5,60971.98
5,18,80,0.70,20,61631.66
5,18,80,0.70,35,87594.89
5,18,80,0.70,50,165094.70
5,18,80,0.70,65,171296.65
5,18,80,0.70,80,196093.17
5,18,80,0.70,95,226669.39
5,18,80,0.70,110,247205.15
5,18,80,0.70,125,330475.97
5,18,80,0.70,140,397093.27
5,18,80,0.70,155,403378.93
5,18,80,0.70,170,475909.32
5,18,80,0.70,185,544229.96
5,18,80,0.70,200,572958.10
5,18,80,0.70,215,806084.46
5,18,80,0.70,230,875949.03
5,18,80,0.70,245,893189.75
5,18,80,0.70,260,1010173.64
5,18,80,0.70,275,1158160.48
5,18,80,0.70,290,1272095.19
5,19,80,0.70,5,60971.98
5,19,80,0.70,20,61631.66
5,19,80,0.70,35,87594.89
5,19,80,0.70,50,165094.70
5,19,80,0.70,65,171296.65
5,19,80,0.70,80,196093.17
5,19,80,0.70,95,226669.39
5,19,80,0.70,110,247205.15
5,19,80,0.70,125,330475.97
5,19,80,0.70,140,397093.27
5,19,80,0.70,155,403378.93
5,19,80,0.70,170,475909.32
5,19,80,0.70,185,544229.96
5,19,80,0.70,200,572958.10
5,19,80,0.70,215,806084.46
5,19,80,0.70,230,875949.03
5,19,80,0.70,245,893189.75
5,19,80,0.70,260,1010173.64
5,19,80,0.70,275,1158160.48
5,19,80,0.70,290,1272095.19
5,20,80,0.70,5,60971.98
5,20,80,0.70,20,61631.66
5,20,80,0.70,35,87594.89
5,20,80,0.70,50,165094.70
5,20,80,0.70,65,171296.65
5,20,80,0.70,80,196093.17
5,20,80,0.70,95,226669.39
5,20,80,0.70,110,247205.15
5,20,80,0.70,125,330475.97
5,20,80,0.70,140,397093.27
5,20,80,0.70,155,403378.93
5,20,80,0.70,170,475909.32
5,20,80,0.70,185,544229.96
5,20,80,0.70,200,572958.10
5,20,80,0.70,215,806084.46
5,20,80,0.70,230,875949.03
5,20,80,0.70,245,893189.75
5,20,80,0.70,260,1010173.64
5,20,80,0.70,275,1158160.48
5,20,80,0.70,290,1272095.19
5,21,80,0.70,5,60971.98
5,21,80,0.70,20,61631.66
5,21,80,0.70,35,87594.89
5,21,80,0.70,50,165094.70
5,21,80,0.70,65,171296.65
5,21,80,0.70,80,196093.17
5,21,80,0.70,95,226669.39
5,21,80,0.70,110,247205.15
5,21,80,0.70,125,330475.97
5,21,80,0.70,140,397093.27
5,21,80,0.70,155,403378.93
5,21,80,0.70,170,475909.32
5,21,80,0.70,185,544229.96
5,21,80,0.70,200,572958.10
5,21,80,0.70,215,806084.46
5,21,80,0.70,230,875949.03
5,21,80,0.70,245,893189.75
5,21,80,0.70,260,1010173.64
5,21,80,0.70,275,1158160.48
5,21,80,0.70,290,1272095.19
5,22,80,0.70,5,60971.98
5,22,80,0.70,20,61631.66
5,22,80,0.70,35,87594.89
5,22,80,0.70,50,165094.70
5,22,80,0.70,65,171296.65
5,22,80,0.70,80,196093.17
5,22,80,0.70,95,226669.39
5,22,80,0.70,110,247205.15
5,22,80,0.70,125,330475.97
5,22,80,0.70,140,397093.27
5,22,80,0.70,155,403378.93
5,22,80,0.70,170,475909.32
5,22,80,0.70,185,544229.96
5,22,80,0.70,200,572958.10
5,22,80,0.70,215,806084.46
5,22,80,0.70,230,875949.03
5,22,80,0.70,245,893189.75
5,22,80,0.70,260,1010173.64
5,22,80,0.70,275,1158160.48
5,22,80,0.70,290,1272095.19
5,23,80,0.70,5,60971.98
5,23,80,0.70,20,61631.66
5,23,80,0.70,35,87594.89
5,23,80,0.70,50,165094.70
5,23,80,0.70,65,171296.65
5,23,80,0.70,80,196093.17
5,23,80,0.70,95,226669.39
5,23,80,0.70,110,247205.15
5,23,80,0.70,125,330475.97
5,23,80,0.70,140,397093.27
5,23,80,0.70,155,403378.93
5,23,80,0.70,170,475909.32
5,23,80,0.70,185,544229.96
5,23,80,0.70,200,572958.10
5,23,80,0.70,215,806084.46
5,23,80,0.70,230,875949.03
5,23,80,0.70,245,893189.75
5,23,80,0.70,260,1010173.64
5,23,80,0.70,275,1158160.48
5,23,80,0.70,290,1272095.19
5,24,80,0.70,5,60971.98
5,24,80,0.70,20,61631.66
5,24,80,0.70,35,87594.89
5,24,80,0.70,50,165094.70
5,24,80,0.70,65,171296.65
5,24,80,0.70,80,196093.17
5,24,80,0.70,95,226669.39
5,24,80,0.70,110,247205.15
5,24,80,0.70,125,330475.97
5,24,80,0.70,140,397093.27
5,24,80,0.70,155,403378.93
5,24,80,0.70,170,475909.32
5,24,80,0.70,185,544229.96
5,24,80,0.70,200,572958.10
5,24,80,0.70,215,806084.46
5,24,80,0.70,230,875949.03
5,24,80,0.70,245,893189.75
