agents,kmax,percent,ratio,profit,distance
1,10,15,0.70,50,106466.55
1,10,15,0.70,65,142658.46
1,10,15,0.70,80,155221.25
1,10,15,0.70,95,166008.75
1,10,15,0.70,110,172200.43
1,10,15,0.70,125,176834.91
1,10,15,0.70,140,238390.93
1,10,15,0.70,155,240270.99
1,10,15,0.70,170,241469.29
1,10,15,0.70,185,249314.60
1,10,15,0.70,200,262456.46
1,10,15,0.70,215,305522.88
1,10,15,0.70,230,508212.29
1,10,15,0.70,245,513814.94
1,10,15,0.70,260,519732.85
1,10,15,0.70,275,601460.46
1,10,15,0.70,290,611534.32
1,10,16,0.70,5,60922.88
1,10,16,0.70,20,61538.91
1,10,16,0.70,35,69889.52
1,10,16,0.70,50,106466.55
1,10,16,0.70,65,142658.46
1,10,16,0.70,80,155221.25
1,10,16,0.70,95,166008.75
1,10,16,0.70,110,172200.43
1,10,16,0.70,125,176834.91
1,10,16,0.70,140,238390.93
1,10,16,0.70,155,240270.99
1,10,16,0.70,170,241469.29
1,10,16,0.70,185,249314.60
1,10,16,0.70,200,262459.08
1,10,16,0.70,215,305522.88
1,10,16,0.70,230,508593.28
1,10,16,0.70,245,513798.70
1,10,16,0.70,260,520247.30
1,10,16,0.70,275,602289.44
1,10,16,0.70,290,611832.97
1,10,17,0.70,5,60922.88
1,10,17,0.70,20,61538.91
1,10,17,0.70,35,69889.52
1,10,17,0.70,50,105951.58
1,10,17,0.70,65,142902.13
1,10,17,0.70,80,154820.10
1,10,17,0.70,95,166249.20
1,10,17,0.70,110,172320.09
1,10,17,0.70,125,176954.57
1,10,17,0.70,140,238249.45
1,10,17,0.70,155,240081.07
1,10,17,0.70,170,241351.12
1,10,17,0.70,185,249206.02
1,10,17,0.70,200,262286.00
1,10,17,0.70,215,305522.88
1,10,17,0.70,230,508343.66
1,10,17,0.70,245,513641.30
1,10,17,0.70,260,520667.24
1,10,17,0.70,275,603211.06
1,10,17,0.70,290,612329.62
1,10,18,0.70,5,60922.88
1,10,18,0.70,20,61538.91
1,10,18,0.70,35,69889.52
1,10,18,0.70,50,105951.58
1,10,18,0.70,65,142902.13
1,10,18,0.70,80,154820.10
1,10,18,0.70,95,166249.20
1,10,18,0.70,110,172320.09
1,10,18,0.70,125,176954.57
1,10,18,0.70,140,238286.58
1,10,18,0.70,155,240118.20
1,10,18,0.70,170,241388.25
1,10,18,0.70,185,249243.15
1,10,18,0.70,200,262323.13
1,10,18,0.70,215,305664.54
1,10,18,0.70,230,508448.19
1,10,18,0.70,245,513768.26
1,10,18,0.70,260,520780.53
1,10,18,0.70,275,603773.22
1,10,18,0.70,290,613055.94
1,10,19,0.70,5,60922.88
1,10,19,0.70,20,61538.91
1,10,19,0.70,35,69889.52
1,10,19,0.70,50,105951.58
1,10,19,0.70,65,142902.13
1,10,19,0.70,80,154820.10
1,10,19,0.70,95,165967.87
1,10,19,0.70,110,172454.45
1,10,19,0.70,125,177036.65
1,10,19,0.70,140,238323.71
1,10,19,0.70,155,240176.34
1,10,19,0.70,170,241446.39
1,10,19,0.70,185,249466.55
1,10,19,0.70,200,262388.25
1,10,19,0.70,215,305756.78
1,10,19,0.70,230,508409.49
1,10,19,0.70,245,513735.11
1,10,19,0.70,260,520815.91
1,10,19,0.70,275,604980.01
1,10,19,0.70,290,613287.15
1,10,20,0.70,5,60922.88
1,10,20,0.70,20,61538.91
1,10,20,0.70,35,69889.52
1,10,20,0.70,50,105858.16
1,10,20,0.70,65,142902.13
1,10,20,0.70,80,154820.10
1,10,20,0.70,95,166216.10
1,10,20,0.70,110,172843.38
1,10,20,0.70,125,177306.87
1,10,20,0.70,140,238130.75
1,10,20,0.70,155,239983.68
1,10,20,0.70,170,241340.54
1,10,20,0.70,185,249192.89
1,10,20,0.70,200,262197.40
1,10,20,0.70,215,306076.20
1,10,20,0.70,230,508409.49
1,10,20,0.70,245,514324.43
1,10,20,0.70,260,521328.37
1,10,20,0.70,275,605726.21
1,10,20,0.70,290,613858.12
1,10,21,0.70,5,60922.88
1,10,21,0.70,20,61538.91
1,10,21,0.70,35,69889.52
1,10,21,0.70,50,105858.16
1,10,21,0.70,65,142902.13
1,10,21,0.70,80,154820.10
1,10,21,0.70,95,166216.10
1,10,21,0.70,110,172843.38
1,10,21,0.70,125,177306.87
1,10,21,0.70,140,238130.75
1,10,21,0.70,155,239983.68
1,10,21,0.70,170,241340.54
1,10,21,0.70,185,249192.89
1,10,21,0.70,200,262239.26
1,10,21,0.70,215,306154.16
1,10,21,0.70,230,508409.49
1,10,21,0.70,245,514204.77
1,10,21,0.70,260,521352.16
1,10,21,0.70,275,605803.50
1,10,21,0.70,290,613844.66
1,10,22,0.70,5,60922.88
1,10,22,0.70,20,61538.91
1,10,22,0.70,35,69889.52
1,10,22,0.70,50,105858.16
1,10,22,0.70,65,142902.13
1,10,22,0.70,80,154820.10
1,10,22,0.70,95,166216.10
1,10,22,0.70,110,172843.38
1,10,22,0.70,125,177306.87
1,10,22,0.70,140,238130.75
1,10,22,0.70,155,239983.68
1,10,22,0.70,170,241339.39
1,10,22,0.70,185,249192.89
1,10,22,0.70,200,262204.05
1,10,22,0.70,215,306254.09
1,10,22,0.70,230,508489.37
1,10,22,0.70,245,514036.61
1,10,22,0.70,260,521322.69
1,10,22,0.70,275,607367.78
1,10,22,0.70,290,615189.09
1,10,23,0.70,5,60922.88
1,10,23,0.70,20,61538.91
1,10,23,0.70,35,69889.52
1,10,23,0.70,50,105858.16
1,10,23,0.70,65,142750.24
1,10,23,0.70,80,154757.65
1,10,23,0.70,95,166216.10
1,10,23,0.70,110,172843.38
1,10,23,0.70,125,177330.95
1,10,23,0.70,140,238275.06
1,10,23,0.70,155,240175.87
1,10,23,0.70,170,241546.80
1,10,23,0.70,185,249260.92
1,10,23,0.70,200,262204.05
1,10,23,0.70,215,306750.99
1,10,23,0.70,230,508489.37
1,10,23,0.70,245,514001.94
1,10,23,0.70,260,521527.85
1,10,23,0.70,275,607356.73
1,10,23,0.70,290,615145.53
1,10,24,0.70,5,60922.88
1,10,24,0.70,20,61538.91
1,10,24,0.70,35,69889.52
1,10,24,0.70,50,105858.16
1,10,24,0.70,65,142750.24
1,10,24,0.70,80,154757.65
1,10,24,0.70,95,166216.10
1,10,24,0.70,110,172938.31
1,10,24,0.70,125,177425.88
1,10,24,0.70,140,238275.06
1,10,24,0.70,155,240237.38
1,10,24,0.70,170,241608.31
1,10,24,0.70,185,249379.26
1,10,24,0.70,200,262184.29
1,10,24,0.70,215,306742.09
1,10,24,0.70,230,508489.37
1,10,24,0.70,245,514001.94
1,10,24,0.70,260,521476.51
1,10,24,0.70,275,607189.44
1,10,24,0.70,290,614737.36
1,10,25,0.70,5,60922.88
1,10,25,0.70,20,61538.91
1,10,25,0.70,35,69834.99
1,10,25,0.70,50,105840.20
1,10,25,0.70,65,142733.14
1,10,25,0.70,80,154786.39
1,10,25,0.70,95,164786.26
1,10,25,0.70,110,173102.27
1,10,25,0.70,125,177530.69
1,10,25,0.70,140,238339.75
1,10,25,0.70,155,240422.13
1,10,25,0.70,170,242243.48
1,10,25,0.70,185,249435.27
1,10,25,0.70,200,262184.29
1,10,25,0.70,215,306737.55
1,10,25,0.70,230,508527.31
1,10,25,0.70,245,514004.80
1,10,25,0.70,260,521363.91
1,10,25,0.70,275,607217.18
1,10,25,0.70,290,614631.46
1,10,26,0.70,5,60922.88
1,10,26,0.70,20,61538.91
1,10,26,0.70,35,69834.99
1,10,26,0.70,50,105840.20
1,10,26,0.70,65,142733.14
1,10,26,0.70,80,154786.39
1,10,26,0.70,95,164786.26
1,10,26,0.70,110,173102.27
1,10,26,0.70,125,177530.69
1,10,26,0.70,140,238339.75
1,10,26,0.70,155,240422.13
1,10,26,0.70,170,242243.48
1,10,26,0.70,185,249435.27
1,10,26,0.70,200,262184.29
1,10,26,0.70,215,306737.55
1,10,26,0.70,230,508447.43
1,10,26,0.70,245,513924.93
1,10,26,0.70,260,521281.52
1,10,26,0.70,275,606626.85
1,10,26,0.70,290,614902.21
1,10,27,0.70,5,60922.88
1,10,27,0.70,20,61538.91
1,10,27,0.70,35,69834.99
1,10,27,0.70,50,105840.20
1,10,27,0.70,65,142733.14
1,10,27,0.70,80,154786.39
1,10,27,0.70,95,164786.26
1,10,27,0.70,110,173102.27
1,10,27,0.70,125,177530.69
1,10,27,0.70,140,238339.75
1,10,27,0.70,155,240422.13
1,10,27,0.70,170,242243.48
1,10,27,0.70,185,249435.27
1,10,27,0.70,200,262184.29
1,10,27,0.70,215,306730.27
1,10,27,0.70,230,508447.43
1,10,27,0.70,245,513884.51
1,10,27,0.70,260,521201.65
1,10,27,0.70,275,606569.70
1,10,27,0.70,290,615375.99
1,10,28,0.70,5,60922.88
1,10,28,0.70,20,61538.91
1,10,28,0.70,35,69834.99
1,10,28,0.70,50,105840.20
1,10,28,0.70,65,142733.14
1,10,28,0.70,80,154786.39
1,10,28,0.70,95,164259.38
1,10,28,0.70,110,173102.27
1,10,28,0.70,125,177605.85
1,10,28,0.70,140,238339.75
1,10,28,0.70,155,240485.34
1,10,28,0.70,170,242306.70
1,10,28,0.70,185,249526.44
1,10,28,0.70,200,262184.29
1,10,28,0.70,215,306570.76
1,10,28,0.70,230,508520.47
1,10,28,0.70,245,513921.64
1,10,28,0.70,260,521267.82
1,10,28,0.70,275,606145.34
1,10,28,0.70,290,615044.15
1,10,29,0.70,5,60922.88
1,10,29,0.70,20,61538.91
1,10,29,0.70,35,69834.99
1,10,29,0.70,50,105840.20
1,10,29,0.70,65,142854.24
1,10,29,0.70,80,154818.03
